"vary","value","sim","model","fdr_threshold","sensitivity","false_positives","n_significant","observed_fdr"
"effect_size",1,20,"Simple univariate",0.1,0.6,18,21,0.857142857142857
"effect_size",1,20,"Simple univariate",0.2,0.8,27,31,0.870967741935484
"effect_size",1,20,"Covariate-adjusted",0.05,0.4,6,8,0.75
"effect_size",1,20,"Covariate-adjusted",0.1,0.6,11,14,0.785714285714286
"effect_size",1,20,"Covariate-adjusted",0.2,0.6,23,26,0.884615384615385
"effect_size",1,21,"Simple univariate",0.05,1,22,27,0.814814814814815
"effect_size",1,21,"Simple univariate",0.1,1,23,28,0.821428571428571
"effect_size",1,21,"Simple univariate",0.2,1,40,45,0.888888888888889
"effect_size",1,21,"Covariate-adjusted",0.05,0.8,10,14,0.714285714285714
"effect_size",1,21,"Covariate-adjusted",0.1,0.8,12,16,0.75
"effect_size",1,21,"Covariate-adjusted",0.2,0.8,23,27,0.851851851851852
"effect_size",1,22,"Simple univariate",0.05,1,18,23,0.782608695652174
"effect_size",1,22,"Simple univariate",0.1,1,28,33,0.848484848484849
"effect_size",1,22,"Simple univariate",0.2,1,47,52,0.903846153846154
"effect_size",1,22,"Covariate-adjusted",0.05,0.6,11,14,0.785714285714286
"effect_size",1,22,"Covariate-adjusted",0.1,0.8,22,26,0.846153846153846
"effect_size",1,22,"Covariate-adjusted",0.2,0.8,32,36,0.888888888888889
"effect_size",1,23,"Simple univariate",0.05,1,24,29,0.827586206896552
"effect_size",1,23,"Simple univariate",0.1,1,30,35,0.857142857142857
"effect_size",1,23,"Simple univariate",0.2,1,37,42,0.880952380952381
"effect_size",1,23,"Covariate-adjusted",0.05,1,12,17,0.705882352941177
"effect_size",1,23,"Covariate-adjusted",0.1,1,18,23,0.782608695652174
"effect_size",1,23,"Covariate-adjusted",0.2,1,38,43,0.883720930232558
"effect_size",1,24,"Simple univariate",0.05,0.8,25,29,0.862068965517241
"effect_size",1,24,"Simple univariate",0.1,1,30,35,0.857142857142857
"effect_size",1,24,"Simple univariate",0.2,1,38,43,0.883720930232558
"effect_size",1,24,"Covariate-adjusted",0.05,0.6,14,17,0.823529411764706
"effect_size",1,24,"Covariate-adjusted",0.1,0.6,15,18,0.833333333333333
"effect_size",1,24,"Covariate-adjusted",0.2,0.6,22,25,0.88
"effect_size",1,25,"Simple univariate",0.05,1,28,33,0.848484848484849
"effect_size",1,25,"Simple univariate",0.1,1,32,37,0.864864864864865
"effect_size",1,25,"Simple univariate",0.2,1,34,39,0.871794871794872
"effect_size",1,25,"Covariate-adjusted",0.05,0.6,9,12,0.75
"effect_size",1,25,"Covariate-adjusted",0.1,0.6,13,16,0.8125
"effect_size",1,25,"Covariate-adjusted",0.2,0.8,26,30,0.866666666666667
"effect_size",1,26,"Simple univariate",0.05,1,28,33,0.848484848484849
"effect_size",1,26,"Simple univariate",0.1,1,31,36,0.861111111111111
"effect_size",1,26,"Simple univariate",0.2,1,46,51,0.901960784313726
"effect_size",1,26,"Covariate-adjusted",0.05,0.4,16,18,0.888888888888889
"effect_size",1,26,"Covariate-adjusted",0.1,0.8,27,31,0.870967741935484
"effect_size",1,26,"Covariate-adjusted",0.2,0.8,35,39,0.897435897435897
"effect_size",1,27,"Simple univariate",0.05,0.8,17,21,0.80952380952381
"effect_size",1,27,"Simple univariate",0.1,0.8,22,26,0.846153846153846
"effect_size",1,27,"Simple univariate",0.2,1,33,38,0.868421052631579
"effect_size",1,27,"Covariate-adjusted",0.05,0.8,9,13,0.692307692307692
"effect_size",1,27,"Covariate-adjusted",0.1,0.8,14,18,0.777777777777778
"effect_size",1,27,"Covariate-adjusted",0.2,0.8,19,23,0.826086956521739
"effect_size",1,28,"Simple univariate",0.05,1,19,24,0.791666666666667
"effect_size",1,28,"Simple univariate",0.1,1,24,29,0.827586206896552
"effect_size",1,28,"Simple univariate",0.2,1,30,35,0.857142857142857
"effect_size",1,28,"Covariate-adjusted",0.05,0.4,13,15,0.866666666666667
"effect_size",1,28,"Covariate-adjusted",0.1,0.4,15,17,0.882352941176471
"effect_size",1,28,"Covariate-adjusted",0.2,0.6,23,26,0.884615384615385
"effect_size",1,29,"Simple univariate",0.05,0.6,14,17,0.823529411764706
"effect_size",1,29,"Simple univariate",0.1,0.6,25,28,0.892857142857143
"effect_size",1,29,"Simple univariate",0.2,0.6,28,31,0.903225806451613
"effect_size",1,29,"Covariate-adjusted",0.05,0.4,8,10,0.8
"effect_size",1,29,"Covariate-adjusted",0.1,0.4,12,14,0.857142857142857
"effect_size",1,29,"Covariate-adjusted",0.2,0.6,25,28,0.892857142857143
"effect_size",1,30,"Simple univariate",0.05,0.8,32,36,0.888888888888889
"effect_size",1,30,"Simple univariate",0.1,0.8,36,40,0.9
"effect_size",1,30,"Simple univariate",0.2,0.8,49,53,0.924528301886792
"effect_size",1,30,"Covariate-adjusted",0.05,0.6,17,20,0.85
"effect_size",1,30,"Covariate-adjusted",0.1,0.8,32,36,0.888888888888889
"effect_size",1,30,"Covariate-adjusted",0.2,0.8,38,42,0.904761904761905
"effect_size",1,31,"Simple univariate",0.05,1,21,26,0.807692307692308
"effect_size",1,31,"Simple univariate",0.1,1,24,29,0.827586206896552
"effect_size",1,31,"Simple univariate",0.2,1,34,39,0.871794871794872
"effect_size",1,31,"Covariate-adjusted",0.05,0.8,11,15,0.733333333333333
"effect_size",1,31,"Covariate-adjusted",0.1,1,18,23,0.782608695652174
"effect_size",1,31,"Covariate-adjusted",0.2,1,24,29,0.827586206896552
"effect_size",1,32,"Simple univariate",0.05,0.8,21,25,0.84
"effect_size",1,32,"Simple univariate",0.1,1,31,36,0.861111111111111
"effect_size",1,32,"Simple univariate",0.2,1,41,46,0.891304347826087
"effect_size",1,32,"Covariate-adjusted",0.05,0.6,12,15,0.8
"effect_size",1,32,"Covariate-adjusted",0.1,0.6,16,19,0.842105263157895
"effect_size",1,32,"Covariate-adjusted",0.2,0.6,32,35,0.914285714285714
"effect_size",1,33,"Simple univariate",0.05,1,18,23,0.782608695652174
"effect_size",1,33,"Simple univariate",0.1,1,24,29,0.827586206896552
"effect_size",1,33,"Simple univariate",0.2,1,28,33,0.848484848484849
"effect_size",1,33,"Covariate-adjusted",0.05,1,13,18,0.722222222222222
"effect_size",1,33,"Covariate-adjusted",0.1,1,14,19,0.736842105263158
"effect_size",1,33,"Covariate-adjusted",0.2,1,25,30,0.833333333333333
"effect_size",1,34,"Simple univariate",0.05,1,25,30,0.833333333333333
"effect_size",1,34,"Simple univariate",0.1,1,32,37,0.864864864864865
"effect_size",1,34,"Simple univariate",0.2,1,42,47,0.893617021276596
"effect_size",1,34,"Covariate-adjusted",0.05,0.8,11,15,0.733333333333333
"effect_size",1,34,"Covariate-adjusted",0.1,1,23,28,0.821428571428571
"effect_size",1,34,"Covariate-adjusted",0.2,1,27,32,0.84375
"effect_size",1,35,"Simple univariate",0.05,1,19,24,0.791666666666667
"effect_size",1,35,"Simple univariate",0.1,1,32,37,0.864864864864865
"effect_size",1,35,"Simple univariate",0.2,1,40,45,0.888888888888889
"effect_size",1,35,"Covariate-adjusted",0.05,0.8,7,11,0.636363636363636
"effect_size",1,35,"Covariate-adjusted",0.1,0.8,12,16,0.75
"effect_size",1,35,"Covariate-adjusted",0.2,0.8,19,23,0.826086956521739
"effect_size",1,36,"Simple univariate",0.05,1,26,31,0.838709677419355
"effect_size",1,36,"Simple univariate",0.1,1,32,37,0.864864864864865
"effect_size",1,36,"Simple univariate",0.2,1,39,44,0.886363636363636
"effect_size",1,36,"Covariate-adjusted",0.05,0.6,23,26,0.884615384615385
"effect_size",1,36,"Covariate-adjusted",0.1,0.6,29,32,0.90625
"effect_size",1,36,"Covariate-adjusted",0.2,1,44,49,0.897959183673469
"effect_size",1,37,"Simple univariate",0.05,1,25,30,0.833333333333333
"effect_size",1,37,"Simple univariate",0.1,1,33,38,0.868421052631579
"effect_size",1,37,"Simple univariate",0.2,1,39,44,0.886363636363636
"effect_size",1,37,"Covariate-adjusted",0.05,0.6,23,26,0.884615384615385
"effect_size",1,37,"Covariate-adjusted",0.1,0.8,29,33,0.878787878787879
"effect_size",1,37,"Covariate-adjusted",0.2,1,39,44,0.886363636363636
"effect_size",1,38,"Simple univariate",0.05,1,19,24,0.791666666666667
"effect_size",1,38,"Simple univariate",0.1,1,29,34,0.852941176470588
"effect_size",1,38,"Simple univariate",0.2,1,38,43,0.883720930232558
"effect_size",1,38,"Covariate-adjusted",0.05,0.8,9,13,0.692307692307692
"effect_size",1,38,"Covariate-adjusted",0.1,0.8,9,13,0.692307692307692
"effect_size",1,38,"Covariate-adjusted",0.2,0.8,12,16,0.75
"effect_size",1,39,"Simple univariate",0.05,0.8,21,25,0.84
"effect_size",1,39,"Simple univariate",0.1,1,34,39,0.871794871794872
"effect_size",1,39,"Simple univariate",0.2,1,43,48,0.895833333333333
"effect_size",1,39,"Covariate-adjusted",0.05,0.8,18,22,0.818181818181818
"effect_size",1,39,"Covariate-adjusted",0.1,0.8,22,26,0.846153846153846
"effect_size",1,39,"Covariate-adjusted",0.2,1,36,41,0.878048780487805
"effect_size",1,40,"Simple univariate",0.05,0.8,22,26,0.846153846153846
"effect_size",1,40,"Simple univariate",0.1,1,27,32,0.84375
"effect_size",1,40,"Simple univariate",0.2,1,34,39,0.871794871794872
"effect_size",1,40,"Covariate-adjusted",0.05,0.6,12,15,0.8
"effect_size",1,40,"Covariate-adjusted",0.1,0.8,22,26,0.846153846153846
"effect_size",1,40,"Covariate-adjusted",0.2,1,31,36,0.861111111111111
"effect_size",1,41,"Simple univariate",0.05,1,19,24,0.791666666666667
"effect_size",1,41,"Simple univariate",0.1,1,30,35,0.857142857142857
"effect_size",1,41,"Simple univariate",0.2,1,39,44,0.886363636363636
"effect_size",1,41,"Covariate-adjusted",0.05,0.6,10,13,0.769230769230769
"effect_size",1,41,"Covariate-adjusted",0.1,0.8,23,27,0.851851851851852
"effect_size",1,41,"Covariate-adjusted",0.2,0.8,39,43,0.906976744186046
"effect_size",1,42,"Simple univariate",0.05,1,20,25,0.8
"effect_size",1,42,"Simple univariate",0.1,1,25,30,0.833333333333333
"effect_size",1,42,"Simple univariate",0.2,1,37,42,0.880952380952381
"effect_size",1,42,"Covariate-adjusted",0.05,0.4,11,13,0.846153846153846
"effect_size",1,42,"Covariate-adjusted",0.1,0.8,18,22,0.818181818181818
"effect_size",1,42,"Covariate-adjusted",0.2,1,33,38,0.868421052631579
"effect_size",1,43,"Simple univariate",0.05,0.6,18,21,0.857142857142857
"effect_size",1,43,"Simple univariate",0.1,0.6,29,32,0.90625
"effect_size",1,43,"Simple univariate",0.2,0.8,41,45,0.911111111111111
"effect_size",1,43,"Covariate-adjusted",0.05,0.6,23,26,0.884615384615385
"effect_size",1,43,"Covariate-adjusted",0.1,0.6,28,31,0.903225806451613
"effect_size",1,43,"Covariate-adjusted",0.2,0.6,37,40,0.925
"effect_size",1,44,"Simple univariate",0.05,0.8,25,29,0.862068965517241
"effect_size",1,44,"Simple univariate",0.1,1,35,40,0.875
"effect_size",1,44,"Simple univariate",0.2,1,46,51,0.901960784313726
"effect_size",1,44,"Covariate-adjusted",0.05,0.6,19,22,0.863636363636364
"effect_size",1,44,"Covariate-adjusted",0.1,0.6,28,31,0.903225806451613
"effect_size",1,44,"Covariate-adjusted",0.2,0.6,42,45,0.933333333333333
"effect_size",1,45,"Simple univariate",0.05,1,18,23,0.782608695652174
"effect_size",1,45,"Simple univariate",0.1,1,29,34,0.852941176470588
"effect_size",1,45,"Simple univariate",0.2,1,36,41,0.878048780487805
"effect_size",1,45,"Covariate-adjusted",0.05,0.8,12,16,0.75
"effect_size",1,45,"Covariate-adjusted",0.1,0.8,21,25,0.84
"effect_size",1,45,"Covariate-adjusted",0.2,1,34,39,0.871794871794872
"effect_size",1,46,"Simple univariate",0.05,0.8,15,19,0.789473684210526
"effect_size",1,46,"Simple univariate",0.1,0.8,21,25,0.84
"effect_size",1,46,"Simple univariate",0.2,0.8,27,31,0.870967741935484
"effect_size",1,46,"Covariate-adjusted",0.05,0.4,2,4,0.5
"effect_size",1,46,"Covariate-adjusted",0.1,0.4,7,9,0.777777777777778
"effect_size",1,46,"Covariate-adjusted",0.2,0.4,14,16,0.875
"effect_size",1,47,"Simple univariate",0.05,1,19,24,0.791666666666667
"effect_size",1,47,"Simple univariate",0.1,1,22,27,0.814814814814815
"effect_size",1,47,"Simple univariate",0.2,1,28,33,0.848484848484849
"effect_size",1,47,"Covariate-adjusted",0.05,0.8,7,11,0.636363636363636
"effect_size",1,47,"Covariate-adjusted",0.1,0.8,15,19,0.789473684210526
"effect_size",1,47,"Covariate-adjusted",0.2,0.8,27,31,0.870967741935484
"effect_size",1,48,"Simple univariate",0.05,0.8,19,23,0.826086956521739
"effect_size",1,48,"Simple univariate",0.1,1,29,34,0.852941176470588
"effect_size",1,48,"Simple univariate",0.2,1,32,37,0.864864864864865
"effect_size",1,48,"Covariate-adjusted",0.05,0.8,6,10,0.6
"effect_size",1,48,"Covariate-adjusted",0.1,0.8,18,22,0.818181818181818
"effect_size",1,48,"Covariate-adjusted",0.2,0.8,20,24,0.833333333333333
"effect_size",1,49,"Simple univariate",0.05,0.6,21,24,0.875
"effect_size",1,49,"Simple univariate",0.1,0.6,31,34,0.911764705882353
"effect_size",1,49,"Simple univariate",0.2,0.6,39,42,0.928571428571429
"effect_size",1,49,"Covariate-adjusted",0.05,0.6,13,16,0.8125
"effect_size",1,49,"Covariate-adjusted",0.1,0.6,19,22,0.863636363636364
"effect_size",1,49,"Covariate-adjusted",0.2,0.6,28,31,0.903225806451613
"effect_size",1,50,"Simple univariate",0.05,1,13,18,0.722222222222222
"effect_size",1,50,"Simple univariate",0.1,1,25,30,0.833333333333333
"effect_size",1,50,"Simple univariate",0.2,1,34,39,0.871794871794872
"effect_size",1,50,"Covariate-adjusted",0.05,0.8,13,17,0.764705882352941
"effect_size",1,50,"Covariate-adjusted",0.1,0.8,13,17,0.764705882352941
"effect_size",1,50,"Covariate-adjusted",0.2,0.8,17,21,0.80952380952381
"effect_size",1.5,1,"Simple univariate",0.05,0.8,18,22,0.818181818181818
"effect_size",1.5,1,"Simple univariate",0.1,0.8,19,23,0.826086956521739
"effect_size",1.5,1,"Simple univariate",0.2,1,30,35,0.857142857142857
"effect_size",1.5,1,"Covariate-adjusted",0.05,0.6,14,17,0.823529411764706
"effect_size",1.5,1,"Covariate-adjusted",0.1,0.6,15,18,0.833333333333333
"effect_size",1.5,1,"Covariate-adjusted",0.2,0.6,22,25,0.88
"effect_size",1.5,2,"Simple univariate",0.05,0.6,15,18,0.833333333333333
"effect_size",1.5,2,"Simple univariate",0.1,0.8,22,26,0.846153846153846
"effect_size",1.5,2,"Simple univariate",0.2,0.8,28,32,0.875
"effect_size",1.5,2,"Covariate-adjusted",0.05,0.4,14,16,0.875
"effect_size",1.5,2,"Covariate-adjusted",0.1,0.4,18,20,0.9
"effect_size",1.5,2,"Covariate-adjusted",0.2,0.4,25,27,0.925925925925926
"effect_size",1.5,3,"Simple univariate",0.05,0.8,20,24,0.833333333333333
"effect_size",1.5,3,"Simple univariate",0.1,1,25,30,0.833333333333333
"effect_size",1.5,3,"Simple univariate",0.2,1,38,43,0.883720930232558
"effect_size",1.5,3,"Covariate-adjusted",0.05,0.6,8,11,0.727272727272727
"effect_size",1.5,3,"Covariate-adjusted",0.1,0.8,18,22,0.818181818181818
"effect_size",1.5,3,"Covariate-adjusted",0.2,0.8,37,41,0.902439024390244
"effect_size",1.5,4,"Simple univariate",0.05,0.6,27,30,0.9
"effect_size",1.5,4,"Simple univariate",0.1,0.6,28,31,0.903225806451613
"effect_size",1.5,4,"Simple univariate",0.2,0.6,39,42,0.928571428571429
"effect_size",1.5,4,"Covariate-adjusted",0.05,0.2,17,18,0.944444444444444
"effect_size",1.5,4,"Covariate-adjusted",0.1,0.4,20,22,0.909090909090909
"effect_size",1.5,4,"Covariate-adjusted",0.2,0.4,36,38,0.947368421052632
"effect_size",1.5,5,"Simple univariate",0.05,1,27,32,0.84375
"effect_size",1.5,5,"Simple univariate",0.1,1,35,40,0.875
"effect_size",1.5,5,"Simple univariate",0.2,1,49,54,0.907407407407407
"effect_size",1.5,5,"Covariate-adjusted",0.05,1,30,35,0.857142857142857
"effect_size",1.5,5,"Covariate-adjusted",0.1,1,35,40,0.875
"effect_size",1.5,5,"Covariate-adjusted",0.2,1,41,46,0.891304347826087
"effect_size",1.5,6,"Simple univariate",0.05,1,27,32,0.84375
"effect_size",1.5,6,"Simple univariate",0.1,1,35,40,0.875
"effect_size",1.5,6,"Simple univariate",0.2,1,41,46,0.891304347826087
"effect_size",1.5,6,"Covariate-adjusted",0.05,0.8,17,21,0.80952380952381
"effect_size",1.5,6,"Covariate-adjusted",0.1,0.8,20,24,0.833333333333333
"effect_size",1.5,6,"Covariate-adjusted",0.2,0.8,29,33,0.878787878787879
"effect_size",1.5,7,"Simple univariate",0.05,0.6,21,24,0.875
"effect_size",1.5,7,"Simple univariate",0.1,0.6,32,35,0.914285714285714
"effect_size",1.5,7,"Simple univariate",0.2,0.6,43,46,0.934782608695652
"effect_size",1.5,7,"Covariate-adjusted",0.05,0.6,19,22,0.863636363636364
"effect_size",1.5,7,"Covariate-adjusted",0.1,0.6,26,29,0.896551724137931
"effect_size",1.5,7,"Covariate-adjusted",0.2,0.6,37,40,0.925
"effect_size",1.5,8,"Simple univariate",0.05,0.2,13,14,0.928571428571429
"effect_size",1.5,8,"Simple univariate",0.1,0.4,14,16,0.875
"effect_size",1.5,8,"Simple univariate",0.2,0.6,19,22,0.863636363636364
"effect_size",1.5,8,"Covariate-adjusted",0.05,0.2,11,12,0.916666666666667
"effect_size",1.5,8,"Covariate-adjusted",0.1,0.2,14,15,0.933333333333333
"effect_size",1.5,8,"Covariate-adjusted",0.2,0.6,19,22,0.863636363636364
"effect_size",1.5,9,"Simple univariate",0.05,1,21,26,0.807692307692308
"effect_size",1.5,9,"Simple univariate",0.1,1,23,28,0.821428571428571
"effect_size",1.5,9,"Simple univariate",0.2,1,29,34,0.852941176470588
"effect_size",1.5,9,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"effect_size",1.5,9,"Covariate-adjusted",0.1,1,9,14,0.642857142857143
"effect_size",1.5,9,"Covariate-adjusted",0.2,1,13,18,0.722222222222222
"effect_size",1.5,10,"Simple univariate",0.05,0.8,14,18,0.777777777777778
"effect_size",1.5,10,"Simple univariate",0.1,1,27,32,0.84375
"effect_size",1.5,10,"Simple univariate",0.2,1,31,36,0.861111111111111
"effect_size",1.5,10,"Covariate-adjusted",0.05,0.6,13,16,0.8125
"effect_size",1.5,10,"Covariate-adjusted",0.1,1,19,24,0.791666666666667
"effect_size",1.5,10,"Covariate-adjusted",0.2,1,28,33,0.848484848484849
"effect_size",1.5,11,"Simple univariate",0.05,1,23,28,0.821428571428571
"effect_size",1.5,11,"Simple univariate",0.1,1,28,33,0.848484848484849
"effect_size",1.5,11,"Simple univariate",0.2,1,37,42,0.880952380952381
"effect_size",1.5,11,"Covariate-adjusted",0.05,0.8,12,16,0.75
"effect_size",1.5,11,"Covariate-adjusted",0.1,0.8,20,24,0.833333333333333
"effect_size",1.5,11,"Covariate-adjusted",0.2,0.8,37,41,0.902439024390244
"effect_size",1.5,12,"Simple univariate",0.05,0.4,16,18,0.888888888888889
"effect_size",1.5,12,"Simple univariate",0.1,0.6,18,21,0.857142857142857
"effect_size",1.5,12,"Simple univariate",0.2,0.6,28,31,0.903225806451613
"effect_size",1.5,12,"Covariate-adjusted",0.05,0.2,6,7,0.857142857142857
"effect_size",1.5,12,"Covariate-adjusted",0.1,0.2,6,7,0.857142857142857
"effect_size",1.5,12,"Covariate-adjusted",0.2,0.4,21,23,0.91304347826087
"effect_size",1.5,13,"Simple univariate",0.05,0.8,34,38,0.894736842105263
"effect_size",1.5,13,"Simple univariate",0.1,1,38,43,0.883720930232558
"effect_size",1.5,13,"Simple univariate",0.2,1,44,49,0.897959183673469
"effect_size",1.5,13,"Covariate-adjusted",0.05,0.6,21,24,0.875
"effect_size",1.5,13,"Covariate-adjusted",0.1,0.8,28,32,0.875
"effect_size",1.5,13,"Covariate-adjusted",0.2,1,38,43,0.883720930232558
"effect_size",1.5,14,"Simple univariate",0.05,0.8,23,27,0.851851851851852
"effect_size",1.5,14,"Simple univariate",0.1,0.8,30,34,0.882352941176471
"effect_size",1.5,14,"Simple univariate",0.2,0.8,37,41,0.902439024390244
"effect_size",1.5,14,"Covariate-adjusted",0.05,0.8,14,18,0.777777777777778
"effect_size",1.5,14,"Covariate-adjusted",0.1,0.8,23,27,0.851851851851852
"effect_size",1.5,14,"Covariate-adjusted",0.2,0.8,35,39,0.897435897435897
"effect_size",1.5,15,"Simple univariate",0.05,1,17,22,0.772727272727273
"effect_size",1.5,15,"Simple univariate",0.1,1,20,25,0.8
"effect_size",1.5,15,"Simple univariate",0.2,1,35,40,0.875
"effect_size",1.5,15,"Covariate-adjusted",0.05,0.6,5,8,0.625
"effect_size",1.5,15,"Covariate-adjusted",0.1,0.8,12,16,0.75
"effect_size",1.5,15,"Covariate-adjusted",0.2,0.8,18,22,0.818181818181818
"effect_size",1.5,16,"Simple univariate",0.05,0.2,27,28,0.964285714285714
"effect_size",1.5,16,"Simple univariate",0.1,0.2,31,32,0.96875
"effect_size",1.5,16,"Simple univariate",0.2,0.4,42,44,0.954545454545455
"effect_size",1.5,16,"Covariate-adjusted",0.05,0.2,19,20,0.95
"effect_size",1.5,16,"Covariate-adjusted",0.1,0.4,28,30,0.933333333333333
"effect_size",1.5,16,"Covariate-adjusted",0.2,0.6,37,40,0.925
"effect_size",1.5,17,"Simple univariate",0.05,1,26,31,0.838709677419355
"effect_size",1.5,17,"Simple univariate",0.1,1,34,39,0.871794871794872
"effect_size",1.5,17,"Simple univariate",0.2,1,43,48,0.895833333333333
"effect_size",1.5,17,"Covariate-adjusted",0.05,0.6,9,12,0.75
"effect_size",1.5,17,"Covariate-adjusted",0.1,0.6,19,22,0.863636363636364
"effect_size",1.5,17,"Covariate-adjusted",0.2,0.8,38,42,0.904761904761905
"effect_size",1.5,18,"Simple univariate",0.05,0.6,18,21,0.857142857142857
"effect_size",1.5,18,"Simple univariate",0.1,0.6,22,25,0.88
"effect_size",1.5,18,"Simple univariate",0.2,0.8,35,39,0.897435897435897
"effect_size",1.5,18,"Covariate-adjusted",0.05,0.6,12,15,0.8
"effect_size",1.5,18,"Covariate-adjusted",0.1,0.6,19,22,0.863636363636364
"effect_size",1.5,18,"Covariate-adjusted",0.2,0.6,21,24,0.875
"effect_size",1.5,19,"Simple univariate",0.05,0.8,20,24,0.833333333333333
"effect_size",1.5,19,"Simple univariate",0.1,0.8,24,28,0.857142857142857
"effect_size",1.5,19,"Simple univariate",0.2,0.8,30,34,0.882352941176471
"effect_size",1.5,19,"Covariate-adjusted",0.05,0.6,16,19,0.842105263157895
"effect_size",1.5,19,"Covariate-adjusted",0.1,0.6,23,26,0.884615384615385
"effect_size",1.5,19,"Covariate-adjusted",0.2,0.6,33,36,0.916666666666667
